Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;city;postalCode;countryCode;reportingYear;status;CompetentAuthorityEPRTRId;authorityName;authorityTelephoneNo;facilityId;x;y
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100179294.ProductionFacility;STR Tecoil Oy;STR Tecoil Oy, Haminan laitos;5(a);Installations for the recovery or disposal of hazardous waste;27.14247;60.52766;Paksuniementie -;1517;Hamina;49460;FI;2019;functional;9770.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100179294;507820;6710186
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100179851.ProductionFacility;AGA Oy Ab;AGA Oy Ab, Kilpilahden hiilidioksidin talteenottolaitos;4(b)(i);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Gases, such as ammonia, chlorine or hydrogen chloride, fluorine or hydrogen fluoride, carbon oxides, sulphur compounds, nitrogen oxides, hydrogen, sulphur dioxi;25.51509;60.31479;Kulloonlahdentie;27;Kulloo;06850;FI;2019;functional;9771.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100179851;417968;6687393
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100179867.ProductionFacility;Tulikivi Oyj;Tulikivi Oyj, Vaaralammen ja Koskelan louhokset;3(b);Opencast mining and quarrying;29.47918;63.15398;Kuhnustantie;22;Juuka;83900;FI;2019;functional;9772.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0100179867;624892;7005157
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180298.ProductionFacility;Stena Recycling Oy;Stena Recycling Oy, Tarvasjoen palveluyksikkö;5(a);Installations for the recovery or disposal of hazardous waste;22.75278;60.55999;Takamaantie  A;12;Tarvasjoki;21450;FI;2019;functional;9773.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100180298;267225;6721297
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180306.ProductionFacility;Monäs Feed Oy Ab;Monäs Feed Oy Ab, Oravais destruktionsanläggning;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;22.42719;63.30579; Oravais Fabrik;66830;Hirvlax;66970;FI;2019;functional;9774.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100180306;270947;7027832
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180524.ProductionFacility;Lassila & Tikanoja Oyj;Lassila & Tikanoja Oyj, Heinsuon teollisuusjätteen käsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;26.82733;60.51108;Heinsuontie;138;Kotka;48100;FI;2019;functional;9775.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100180524;490518;6708344
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180527.ProductionFacility;Porin Prosessivoima Oy;Porin Prosessivoima Oy, Energiantuotanto;1(c);Thermal power stations and other combustion installations;21.55255;61.57752;Titaanitie;1;Pori;28840;FI;2019;functional;9776.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100180527;210973;6839214
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100181576.ProductionFacility;Fortum Waste Solutions Oy;Fortum Waste Solutions Oy, Kuopion käsittelykeskus, Sorsasalo;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;27.70893;62.95091;Selluntie;142;Kuopio;70420;FI;2019;functional;9777.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100181576;535969;6980318
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183092.ProductionFacility;Rauman Biovoima Oy;Rauman Biovoima Oy, Energiantuotanto;1(c);Thermal power stations and other combustion installations;21.47863;61.11848;Tikkalantie;1;Rauma;26100;FI;2019;functional;9779.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100183092;202731;6788540
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183115.ProductionFacility;LANTMÄNNEN FEED OY;LANTMÄNNEN FEED OY, Ylivieskan rehutehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;24.56759;64.06545;Rehutie;2;Ylivieska;84100;FI;2019;functional;9780.0;Centre for Economic Development, Transport and the Environment for North Ostrobothnia;0295038000;0100183115;381326;7106573
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183739.ProductionFacility;Finvector Oy;Finvector Oy, Kemianteollisuus;4(e);Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;27.63027;62.88935;Microkatu  S;1;Kuopio;70210;FI;2019;functional;9781.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100183739;532045;6973418
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183866.ProductionFacility;Kanakumppanit Oy;Kanakumppanit Oy, Kananmunan tuotanto, Loimaa;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Alastaro;;FI;2019;functional;9782.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100183866;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100184078.ProductionFacility;Tasapossu Oy;Tasapossu Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Suodenniemi;;FI;2019;functional;9783.0;Centre for Economic Development, Transport and the Environment for Pirkanmaa;;0100184078;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100184235.ProductionFacility;Ecolan Oy;Ecolan Oy, Jätteenkäsittely;5(c);Installations for the disposal of non-hazardous waste;25.85595;63.09411;Kölkynvuorentie;8;Viitasaari;44500;FI;2019;functional;9784.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0100184235;442240;6996589
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100184461.ProductionFacility;Patricomp Oy;Patricomp Oy, Metalliteollisuus;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;24.81542;61.86334;Lentokoneentehtaantie;3;Halli;35600;FI;2019;functional;9785.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0100184461;385081;6860889
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100184469.ProductionFacility;Fingrid Oyj;Fingrid Oyj, Olkiluodon kaasuturbiinilaitos;1(c);Thermal power stations and other combustion installations;21.44768;61.23955;Teollisuuden Voima Oy;;Olkiluoto;27160;FI;2019;functional;9786.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100184469;202213;6802133
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100184511.ProductionFacility;Tornion Voima Oy;Tornion Voima Oy, Röyttän teollisuusalueen voimalaitos ja kattilalai;1(c);Thermal power stations and other combustion installations;24.17603;65.76958;Outokumpu;;Tornio;95400;FI;2019;functional;9787.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0100184511;370709;7297133
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100185129.ProductionFacility;BroiCo Oy;BroiCo Oy, Broilerlihan tuotanto, Huittinen;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Huittinen;;FI;2019;functional;9788.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100185129;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100185600.ProductionFacility;Broilerlihantuotanto, Koski Tl (Huttula 1);Broilerlihantuotanto, Koski Tl (Huttula 1);7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Koski tl;;FI;2019;functional;9789.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100185600;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100185852.ProductionFacility;Boliden Kylylahti;Boliden Kylylahti, Kylylahden kaivos;3(a);Underground mining and related operations;29.32523;62.86207;Kaivostie;9;Polvijärvi;83700;FI;2019;functional;9790.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0100185852;618315;6972359
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100185854.ProductionFacility;Teknotyö-Kuumasinkitys Oy;Teknotyö-Kuumasinkitys Oy, Ylistaro;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;22.64893;62.89226;Tekniikantie;2;Ylistaro as.;61410;FI;2019;functional;9791.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100185854;278920;6981063
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100185901.ProductionFacility;Perämeren Jätehuolto Oy;Perämeren Jätehuolto Oy, Jätekeskus Jäkälä;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;24.36444;65.91172;Kalkkimaantie;614;Tornio;95400;FI;2019;functional;9792.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0100185901;379996;7312590
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100186299.ProductionFacility;Broilerinlihan tuotanto, Marttila (Heikolan kasvattamo);Broilerinlihan tuotanto, Marttila (Heikolan kasvattamo);7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Marttila;;FI;2019;functional;9794.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100186299;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100186328.ProductionFacility;Kemira Oyj;Kemira Oyj, Porin vesikemikaalitehdas;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;21.55929;61.57848;Titaanitie;1;Pori;28840;FI;2019;functional;9795.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100186328;211339;6839291
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100186331.ProductionFacility;Yara Suomi Oy;Yara Suomi Oy, Kokkolan tehtaat / Kaliumsulfaattitehdas;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;23.04352;63.85218;PL  / Kemirantie;741;Kokkola;67101;FI;2019;functional;9796.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100186331;305553;7086572
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100186333.ProductionFacility;Yara Phosphates Oy;Yara Phosphates Oy, Kokkolan rehufosfaattitehdas;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;23.03787;63.84877;PL  / Kemirantie;74;Kokkola;67101;FI;2019;functional;9797.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100186333;305252;7086210
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100186649.ProductionFacility;KH-Tuomela Oy;KH-Tuomela Oy, broilerkasvattamo;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Itäkylä;;FI;2019;functional;9798.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100186649;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100187974.ProductionFacility;Lindbergin Tila Oy;Lindbergin Tila Oy, Broilerlihantuotanto;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Peräseinäjoki;;FI;2019;functional;9800.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100187974;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100187991.ProductionFacility;Boliden Kylylahti, Kylylahti Copper Oy;Boliden Kylylahti, Kylylahti Copper Oy, Luikonlahden rikastamo;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;28.70282;62.93724;Juuantie;111;Luikonlahti;73670;FI;2019;functional;9801.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100187991;586430;6979741
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100188913.ProductionFacility;VS Turva-Aidat Oy;VS Turva-Aidat Oy, Kyllästämö;6(c);Industrial plants for the preservation of wood and wood products with chemicals;29.24884;63.24723;Sahateollisuustie;9;Juuka;83900;FI;2019;functional;9803.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0100188913;612928;7015115
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100188978.ProductionFacility;Broilerkasvattamo;Broilerkasvattamo;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Sastamala;;FI;2019;functional;9804.0;Centre for Economic Development, Transport and the Environment for Pirkanmaa;;0100188978;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100189530.ProductionFacility;Broilerlihantuotanto, Koski Tl (Keskelä);Broilerlihantuotanto, Koski Tl (Keskelä);7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Koski tl;;FI;2019;functional;9805.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100189530;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100190252.ProductionFacility;Farmila Oy;Farmila Oy, Kananmunan tuotanto;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Vuorenmaa;;FI;2019;functional;9806.0;Centre for Economic Development, Transport and the Environment for South Savo;;0100190252;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100190261.ProductionFacility;Fortum Waste Solutions Oy;Fortum Waste Solutions Oy, ongelmajäteasema Heinälamminrinne;5(a);Installations for the recovery or disposal of hazardous waste;27.52214;62.82933;Kaatopaikantie;316;Kuopio;70800;FI;2019;functional;9807.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100190261;526602;6966682
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100191651.ProductionFacility;Westenergy Oy Ab;Westenergy Oy Ab, Mustasaaren jätteenpolttolaitos;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;21.76975;63.12516;Energiatie;5;Koivulahti;66530;FI;2019;functional;9808.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100191651;236426;7010276
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100191728.ProductionFacility;Nevel Oy;Nevel Oy, Kattilalaitos Atria Nurmo;1(c);Thermal power stations and other combustion installations;22.95867;62.84364;Atriantie;1;Nurmo;60550;FI;2019;functional;9809.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100191728;294302;6974627
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100191734.ProductionFacility;B. R. Oiler Oy;B. R. Oiler Oy, Broilerinlihan tuotanto, Pöytyä, Kirkkotie;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Pöytyä;;FI;2019;functional;9810.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100191734;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100192484.ProductionFacility;Kananmunan tuotanto, Pöytyä;Kananmunan tuotanto, Pöytyä;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Yläne;;FI;2019;functional;9811.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100192484;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100192986.ProductionFacility;Turun seudun puhdistamo Oy;Turun seudun puhdistamo Oy, Kakolanmäen jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;22.23814;60.44329;Polttimonkatu;2;Turku;20100;FI;2019;functional;9812.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100192986;238111;6710256
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100193206.ProductionFacility;Vantaan Energia Oy;Vantaan Energia Oy, Lentokentän lämpökeskus;1(c);Thermal power stations and other combustion installations;24.95037;60.30449;Turbiinitie;8;Vantaa;01530;FI;2019;functional;9813.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100193206;386741;6687082
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100193655.ProductionFacility;Elementis Minerals B.V. Suomen sivuliike;Elementis Minerals B.V. Suomen sivuliike, Uutelan kaivospiiri;3(b);Opencast mining and quarrying;28.16867;63.95276;Komulanlammentie;153;Maanselkä;88690;FI;2019;functional;9814.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0100193655;557256;7092275
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100193671.ProductionFacility;LAPIN METALLIKIERRÄTYS OY;LAPIN METALLIKIERRÄTYS OY, SUOPELLONTIE;5(c);Installations for the disposal of non-hazardous waste;25.65139;66.5017;Suopellontie;9;Rovaniemi;96300;FI;2019;functional;9815.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0100193671;440000;7376480
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100194124.ProductionFacility;Tuike Finland Oy;Tuike Finland Oy, Energiantuotanto;1(c);Thermal power stations and other combustion installations;27.11655;60.53699;Ensontie;1;Summa;49420;FI;2019;functional;9816.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100194124;506395;6711223
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100194181.ProductionFacility;Alhofarmi Oy;Alhofarmi Oy, Porsastuotanto;7(a)(iii);Installations for the intensive rearing of pigs with 750 places for sows;;;;;Jurva;;FI;2019;functional;9817.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100194181;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100195341.ProductionFacility;St 1 Oy;St 1 Oy, St 1 Oy;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;24.48132;60.94081;Karanojantie;145;Hämeenlinna;13430;FI;2019;functional;9818.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0100195341;363545;6758817
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100196483.ProductionFacility;Tramel Oy;Tramel Oy, Kaarinan toimipaikka;5(a);Installations for the recovery or disposal of hazardous waste;22.36513;60.41959;Asianajajankatu -;24;Kaarina;20780;FI;2019;functional;9819.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100196483;244901;6707122
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100196993.ProductionFacility;Svinproduktion;Svinproduktion;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Vöyri;;FI;2019;functional;9820.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100196993;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198201.ProductionFacility;Alva-yhtiöt Oy, Jyväskylän Voima Oy;Alva-yhtiöt Oy, Jyväskylän Voima Oy, Keljonlahden voimalaitos;1(c);Thermal power stations and other combustion installations;25.73719;62.19241;Keljonrannantie;276;Jyväskylä;40530;FI;2019;functional;9822.0;Centre for Economic Development, Transport and the Environment for Central Finland;0295024500;0100198201;434278;6896256
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198239.ProductionFacility;Kotkamills Oy Kotkan tehtaat;Kotkamills Oy Kotkan tehtaat, Summan teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;27.12082;60.54327;Ensontie;1;Hamina;49420;FI;2019;functional;9823.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100198239;506628;6711923
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198358.ProductionFacility;Keravan Lämpövoima Oy;Keravan Lämpövoima Oy, Keravan voimalaitos;1(c);Thermal power stations and other combustion installations;25.11473;60.36898;Myllykorventie;20;Kerava;04260;FI;2019;functional;9825.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100198358;396027;6693992
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198462.ProductionFacility;Kiertokapula Oy;Kiertokapula Oy, Rehakan jätteidenkäsittelyalue;5(a);Installations for the recovery or disposal of hazardous waste;24.58921;60.82866;Vankanlähde;7;Hämeenlinna;13100;FI;2019;functional;9827.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0100198462;368929;6746111
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198688.ProductionFacility;Elementis Minerals B.V. Branch Finland;Elementis Minerals B.V. Branch Finland, Karnukan kaivos;3(b);Opencast mining and quarrying;29.28169;62.85763;Talkkitie;7;Outokumpu;83500;FI;2019;functional;9828.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0100198688;616118;6971785
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202518.ProductionFacility;Ab Westfarm oy;Ab Westfarm oy, Svinproduktion;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Malax;;FI;2019;functional;9829.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100202518;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202836.ProductionFacility;Kajaanin Romu Oy;Kajaanin Romu Oy, Saunakankaan käsittelylaitos;5(c);Installations for the disposal of non-hazardous waste;27.63058;64.16036;Mustantie;501;Kajaani;87100;FI;2019;functional;9830.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0100202836;530666;7115036
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202929.ProductionFacility;Pekonia Oy;Pekonia Oy, Sianlihan tuotanto, Huittinen;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Huittinen;;FI;2019;functional;9831.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100202929;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202946.ProductionFacility;Veljet Kuusisto Oy, Laitilan kyllästämö;Veljet Kuusisto Oy, Laitilan kyllästämö, kyllästämö, Laitila;6(c);Industrial plants for the preservation of wood and wood products with chemicals;21.67997;60.88358;Teollisuustie;11;Laitila;23800;FI;2019;functional;9832.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100202946;211428;6761537
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100202959.ProductionFacility;Tipuset Oy;Tipuset Oy, Broilerlihantuotanto (Tipuset Oy), Säkylä ;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Köyliö;;FI;2019;functional;9833.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100202959;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100203061.ProductionFacility;Oy Pohjanmaan Biokaasu - Österbottens Biogas;Oy Pohjanmaan Biokaasu - Österbottens Biogas, Biokaasulaitos;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;23.06632;63.86987;Hopeakivenlahdentie;50;Kokkola;67100;FI;2019;functional;9834.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100203061;306794;7088471
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100203967.ProductionFacility;Vantaan Energia Keski-Uusimaa Oy;Vantaan Energia Keski-Uusimaa Oy, Järvenpään voimalaitos;1(c);Thermal power stations and other combustion installations;25.128;60.45549;Pohjoisväylä;27;Järvenpää;04420;FI;2019;functional;9835.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100203967;397032;6703603
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100204977.ProductionFacility;NORDKALK Oyj Abp;NORDKALK Oyj Abp, Raahen kalkinpolttamo;3(c)(ii);Installations for the production of lime in rotary kilns;24.41319;64.65493;Rautaruukintie;257;Raahe;92100;FI;2019;functional;9836.0;Centre for Economic Development, Transport and the Environment for North Ostrobothnia;0295038000;0100204977;376470;7172519
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100205338.ProductionFacility;HSY;HSY, Ämmässuon pilaantuneiden maiden käsittely;5(a);Installations for the recovery or disposal of hazardous waste;24.54684;60.23623;Ämmässuontie;8;Espoo;02820;FI;2019;functional;9838.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100205338;364166;6680245
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100208243.ProductionFacility;Kankaan Broileri Oy;Kankaan Broileri Oy, Penikkakytö;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Lapua;;FI;2019;functional;9839.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100208243;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100208490.ProductionFacility;LASSILA & TIKANOJA OYj;LASSILA & TIKANOJA OYj, Ongelmajätevarikko ja siirtokuormausasema;5(a);Installations for the recovery or disposal of hazardous waste;24.14912;65.76785;Selleenkatu;6;Tornio;95400;FI;2019;functional;9840.0;Centre for Economic Development, Transport and the Environment for Lapland;0295037000;0100208490;369469;7296996
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100208665.ProductionFacility;Aurubis Finland Oy;Aurubis Finland Oy, Kuparivalimo ja -valssaamo, Pori;2(e)(ii);Installation for the smelting, including the alloying, of non-ferrous metals, including recovered products (refining, foundry casting, etc.);21.86529;61.45998;Kuparitie;;Pori;28101;FI;2019;functional;9842.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100208665;226509;6824800
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100208872.ProductionFacility;Pyylahti Oy;Pyylahti Oy, Kemianteollisuus;4(f);Installations for the production on an industrial scale of explosives and pyrotechnic products;26.36376;63.59894;Paajakantie;160;Kalliokylä;74740;FI;2019;functional;9843.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100208872;468435;7052481
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100209771.ProductionFacility;ADVEN Oy;ADVEN Oy, Lk 298 Valio Oy Lapinlahti;1(c);Thermal power stations and other combustion installations;27.37012;63.36026;Tehtaantie;5;Lapinlahti;73100;FI;2019;functional;9844.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100209771;518516;7025783
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100210406.ProductionFacility;Kuusakoski Oy;Kuusakoski Oy, Parkinmäen jätehuoltoalue;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;27.6383;64.22656;Sokajärventie b;14;Kajaani;87100;FI;2019;functional;9845.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0100210406;530967;7122416
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100210421.ProductionFacility;UPM-Kymmene Oyj;UPM-Kymmene Oyj, Lappeenrannan biojalostamo;1(b);Installations for gasification and liquefaction;28.23413;61.06828;Rullatehtaantie;13;Lappeenranta;53200;FI;2019;functional;9846.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100210421;566603;6771021
